english,lunyoro
"But Paul said, ""I am a Jew from Tarsus in Cilicia, a citizen of a city that is not circumcised; and I beg you, allow me to speak to the people.""","Baitu Pauro yagamba ati Nyowe ndi Muyudaya, owa Taruso orwa Kirikiya, owomu rubuga orutali rwokugayibwa: kandi nkwesengerize leka ngambire abantu"
roost,oruhaara rw'enkoko
"to undo/reverse sackje, feeding",okukwonkura
invaluable,(a) omubendo mwingi
He was tested because of poor feeding conditions,Akakeberwamu oburwaire obur'okulemererwa kusa ebyokurya omunda
The sickle is used to cut and slash grass,Enaijoro ekozesibwa kusara n'okusaaha ebinyansi
Painting requires stamina and patience,Kwookya ebibumbiirwe kyoongera kugumya nokuhangaza
"These are Mary Magdalene, Joanna, and Mary the mother of James. They and the other women with them told these things to the apostles","Nibo Maryamu Magasalene, na Yoana, na Maryamu nyina Yakobo: nabakazi abandi abakaba balinabo, bakatebeza abakwenda ebigambo ebi"
to knock out,sukuma
"to be have first menstruation after giving birth, look tidyed",okuboneribwa
The child ate food that has a lot of dirt,Omwana aliire ebyokura birumu obuhuka
"The servant, who knows what his master wants him to do, is not ready to do what he wants","Nomuiru ogu rubale, ayamanyire mukamawe ebyagondeze, kandi atetekanize, nobukwakuba okukora nkokuyagondeze, nuwe aliterwa muno"
talk at random,baza ob
"After some days Felix came with his wife Drusilla, who was Jewish. He sent for Paul and listened to him as he talked about faith in Christ Jesus","Baitu ebiro ebimu obubyahinguireho Ferikisi yaija na mukaziwe Durusira, akabali Omuyudaya, yayeta Pauro, yamuhu'ra ebyokuikiriza okuli omu Kristo Yesu"
"Jesus asked them, ""Why are you arguing with them?",Yabakaguza ati Nimubosonasonera ki?
"For the wisdom that comes from above is first of all pure, then peaceful, gentle, and humble, full of mercy and good qualities, without any distinction or hypocrisy","Baitu amagezi aganyakuruga haiguru, okubanza gaba agasemire, kandi agobusinge, amaculezi, agarahuka okwesengerezebwa, agaijuire okuganyira nebyana ebisemire, agatanyina okubaganizibwamu, agatanyina obugobya"
"So then, since I do not wash you, you are no longer clean; and I will not wash you and you will not wash me in my mouth","Nukwo obwokutagata koyakoya, kunu torukufuka kandi turukufuka kandi torukutagata ningenda okukutanaka omu kanwa kange"
i will never forget this day,Tinkakisuraga kwebwa ekiro kinu
"When the chief priests and the teachers of the Law saw the wonderful things he had done, the children in heaven spoke up in the Temple and said, ""Praise to the Son of David!""","Baitu banyakatagara bakuru nabahandiki obubaoine ebyamahano ebiyakozire, nabana nibagambira ha iguru omu yekaru, nibagamba ngu Hosana hali Omwana wa Daudi"
"In the same way we were buried with him by his baptism into death. In the same way Christ was raised from death to the glory of the Father, so that we might live in the new life","Nukwo twazikirwe tuti hamu nauwe omu kubatizibwa okutaha omu kufa: nukwo nka Kristo okuyahumbuirwe omu bafu obwekitinisa kya Isitwe, naitwe tugenderege tuti omu bwomezi obuhyaka"
A person who knows crafts is getting money,Omuntu amanyire emirimo yengaro taburwa kasente
Their words reached the ends of the earth,Iraka ryabyo likahikya ensi ha mpero yensi zabantu bona
"Through the power of the Spirit to obey and to be purified by the blood of Jesus Christ, grace and peace has been poured out on you",omu kwezebwa Okwomwoyo hali okuhu'ra nokumisirwa okwesagama ya Yesu Kristo: embabazi nobusinge bikanyizibwe halinywe
Zedekiah was twelve years old when he began to reign,ZEDEKIYA akaba ahikize emyaka amakumi abiri nagumu hayabandize okulema
they have one child,bagira omwana omu
They lean on the web but it gives way they cling to it but it does not hold,Aryesigamira ha njuye baitu terigumaho Aligikwata namani baitu teriikaraho
to cause to play a game of shooting with grass stalks (ensungu),okusoiganisa
The woman who is pregnant has taken care of the eggs,Omukaazi achumba akahunga ne ebinyobwa
to dump down each other,okudengedana
Have you ever identified HIV/AIDs?,Orakebizeho endwara yobune?
"All of us, like children, have followed their sinful desires and have lived according to the desires of our sinful nature and desires; we live in the same way as the rest of us","kandi naitwe itwena twabagenderamuga ira omu kwegomba kwomubiiri gwaitu, ntukora omubiri nebitekerezo ebigonza, ntuikara obwokuzarwa kwaitu abana bekiniga, kandi nkabandi: -"
"Then I married Stephanas, who did not know whether I baptized anyone else",Kandi nkabatiza nenju ya Sitefano: kandi timanyire rundi nkabatiza omuntu wena ondi
I will vist my mother next month,Okwezi kurukwija nimbungira mau
dream,roota
"be merciful, humble, and humble",nyina amusoromiire omubazi
"Do not be fooled by immoral or greedy people or by the immoral things that belong to them; instead, be on your guard against them","nobubyakuba ebyensoni nebigambo ebyobutami, nobubyakuba ebyokuseka ebitali birungi, baitu hakire musimege"
The chiefs took them to the diocese,Abaraire b'ebora babatwara mu'kusoroora
You will be hated by all people for my name's sake and for the sake of the eternal salvation you will be saved,Nainywe mulinobwa abantu bona okkubajunana ibara ryange kandi anyakuguma okkuhikya empero nuwe alijunwa
"They were burned by the fierce heat, and they cursed the name of God, who has authority over these plagues. But they would not turn from their sins and praise his greatness","Abantu bayokebwa okwokya kwingi: bajuma ibara rya Ruhanga anyakuina obusobozi ha mihito enu; baitu nategarukemu, okumuha ekitinisa"
The people around us were in the dry season and a large crowd of people were scattered over the cliff,Abarukukwataaho ebitwehinguliriize babaire bali mumwaanya rubabara enjojo bagwaaho igana likooto
the steam engine is connected to the engine,ebigadi byo mwika bigarwa hamu nukwo bikora egaali yomwika
The diviner threw bones to read fate,Omusamize akana amagufa okusoma enkango
to be grow fat and cease bearing (cowsetced,okusajwabaribwa
"They called out and asked, ""Is there a man here who has a servant Simon Peter?""","nibeta nibakaguza rundi Simoni, ibararye eryakabiri Petero, agonyere omu"
"After they had put them in the middle of the meal, they asked, ""What power or name will he have to do this for you?","Kandi obubamazire okubata hagati, bakaguza ngu Mani ki, rundi ibara ki, alibakoleze eki?"
"Or perhaps he will say to him, 'Take what you eat and drink, and then you will eat and drink; for after this you will have to eat.'","Rundi talimugambira ati Ihura ebyokurya, oyetege, ompereze, obundakamara okurya nokunywa; kandi hanyuma nubwo orye onywe?"
"He said to me, ""Don't do it! I am the slave of you and of your brothers the prophets and of those who obey the words of this book. Worship God!""","Yangambira ati Dora, otakora oti: ndi muiru mutahi wawe nabagenzi bawe banabi, nabo abakwata ebigambo ebyomu kitabu kinu: ramya Ruhanga"
silence in a deserted place,silence in a deserted prace(pr. nil)
He has alienated my family from me my acquaintances are completely estranged from me,Anyirize hara bagensi bange Na batahi bange banyefokolire mali
"and said, ""I am the Lord who was raised from death",nibagamba ngu Mananukwo Mukama waitu ahumbukire
Dialogue among religious leaders has reduced the number of disputes that existed in the past,Okubaza hamu kikeheze enkungani mu madiini okwabahoga ira
to undo/reverse be toming,okutaamukura
"Those who do not love me do not obey my teaching. And the teaching you have heard is not mine, but comes from the Father, who sent me","Atanngonza takwata bigambo byange: nekigambo ekimuhu'ra tikiri kyange, baitu kya Isenyowe ayantumire"
grandmother,jjajja omukazi
"You are trying to convince me that Christ speaks in my presence, not in your presence","baitu numuse'ra ekirukumanyisa ngu Kristo nagambira omuli nyowe, atali wobugara halinywe"
squall,ihuoga
"path, passage, way of burabura, ku-, oku-, v. i","path (passage, way burabura, ku-, oku-, v. i., )"
The young woman guided them to their book,MUKAMA yabateekera amagezi okuhika ekitabo kyabwe
Planting two or more crops is called a crop crop,Kubyara ebirimwa bibiri rundiki bihingwiremu omumusiri gumo kyetebwa enjwangani y'ebirimwa
For you write down bitter things against me and make me reap the sins of my youth,Baitu nompandikira ebigambo ebirukusara nongweta ebyokutahikira ebyobusigazi bwange
wash the face,n. harrarsv
"While Jesus was trying to kill him, he was afraid of the people, because they considered him to be a prophet","Obwakaba nayenda okumuita, yatina abantu, baitu bakaba nibamutekereza okuba nabi"
earthen-ware,ibumba
until I make your enemies your footstool,Okuhikya obundihindura abanyanzigwa bawe akatebe kebigere byawe
place where plantains etc,ijungiro
"Then Jesus asked them, ""Don't you understand this parable? How, then, will you ever understand any parable?",Yabagambira ati Timurukumanya rufumo runu? Kandi mulimanya muta enfumo zona
"So the Council warned them even more strongly and then set them free. They saw that it was impossible to punish them, because the people were all praising God for what had happened","Nabo obubagarukire okubakanga babaleka, baitu batabone okubarababonabonesa obwabantu; baitu bona bakaba nibakugiza Ruhanga obweki ekyakozirwe"
Silk road is a memorial of trade in silk in the past,orugudo rwa siliki
"to be be pleasant, agreeable, interestinged",okunyumibwa
The shape of a ball is round,Enyombeka y'aheeru
"If we decide to stay, you can reduce the weather in our atmosphere and increase our temperature","Kakuba tucwaamu kwikara ,omuruulingo ogurukurunha nyusobora kukeehya ebirukurunga mubitwehinguliirize ,kandi nitwongeraho oburungi bwenyikara yaitu"
"When the angel went in with him, he called two of his family members to him and appointed a jailer over those who sent him to be the one who was in need","Kandi maraika ayabalize nauwe obuyagenzire, yayeta abairube babiri abomu nju, na muserukale omwerinzi hali abo abamuherezaga obutosa"
your husband is not allowed,your husband ibartwe
"But those who reject me publicly, the Son of Man will also reject them before the angels of God","baitu anyakunyehakana omu maiso gabantu, nuwe alihakanwa omu maiso gabamaraika ba Ruhanga"
Dynastry is that one of the Babiito in Bunyoro and Tooro,Endema rusigirangana nuyo eya babiito omu Bunyoro na Tooro
"Another one, there is a lot of work to do",Ekibindi bakiriramu okumbi
Riches are more important than keeping crops from getting cash,Ebitungezi bikira kwanga omubiweka ebyomere
What will they do to you and to what will they reply to you What will you speak to them,Balikugira ki kandi balikugarura ki Iwe orulimi orutebateba
Research is in the child,Kukebeza enda erimu Omwana
Cholera is a contagious disease,Kolera burwaire nubusiiga
"Whoever does not love does not know God, because God is love",Atarukugonza tamanyire Ruhanga: baitu Ruhanga nukwo kugonza
When the disciples saw him walking on the lake they were terrified Its a ghost they said and cried out in fear,Abegeswa obubamuboine nage ndera ha nyanja batuntura nibagamba ngu Muzimu Byanuza obwokutina
"The Spirit told me to go with them and not to be with them. The six brothers also went with me, and we went into the man's house","Kandi Omwoyo yandagira okugenda nabo, okutasoboramu. Na bene baitu banu mukaga bagenda nanyowe; twataha omu nju yomusaija ogu:"
scapegoat,empongano
Trade route informs that trade was good in the past,omuhanda gwobusubuzi
The prioress is called Theresa,Nyinababikira ibararye nuwe Tereza
"Seeing how much faith they had, Jesus said to the paralyzed man, ""My son, your sins are forgiven.""","Yesu obuyaboine okuikiriza kwabu yagambira anyakuzingamire ati Mwana wange, ebibi byawe bikuihirweho"
"fine, propitiatory gift",mutango
"The Holy Spirit came down upon him in bodily form like a dove, and a voice came from heaven, ""You are my own dear Son, with whom I am pleased.""","Omwoyo Ogurukwera yasirimuka haruwe omu kisisani kyomubiri nkeriba, niraka ryaruga omu irungu ngu Niwe mwana wange oundukugonza; nkusemererirwe muno"
"At the time of the creation of the world, every nation will display its own righteousness",Hamwoleko gwamazina genzaarwa buli ihanga likooleka ebyo waaburyo
"Then Jesus called the crowd to him and said to them, ""Listen and understand!","Yayeta namberali ebitebe, yabagambira ati Muhu'le,mwetegereze:"
"to cause to be scared off, go off with a rush, stampede",okugugumukisa
a nutrient is a very destructive plant which eats wood and crops,enkubebe kahuka kasiisi muno karya enuti nebimera hauu nebirimwa
bring water,leeta amaizi
when it is preceded by a verb,(1) na before self-standing pronouns
When the sun set they got lodged,obu: Izooba obu ryagwire baagoonya
"No kindness from the new Kings Treasurer, he needs the money instantly","Omujweki omuhyaka taina mbabazi, nazetagiraho buroho"
"For I was hungry, and you gave me food to eat. I was thirsty, and you gave me food to drink; I was a stranger, and you took me in","Baitu nkaba nyine enjara, nainywe mukampa ebyokurya; nkaba nyine iroho nainywe mukanywisa; kabandi munyaihanga, nainywe mukangonyesa"
