english,lunyoro
"You have some people in Sardis who did not wash their robes. They will walk with me in holy clothes, but they will be worthy to walk with me.","Baitu oyina amabara make omu Sadi abatarasisire ebyokujwara byabu: kandi baligendera hamu nanyowe omu ngoye ezirukwera, baitu basemerire."
"You have several people in Sardis who did not wash their robes. They will walk with me in holy clothes, but they will be worthy to walk with me.","Baitu oyina amabara make omu Sadi abatarasisire ebyokujwara byabu: kandi baligendera hamu nanyowe omu ngoye ezirukwera, baitu basemerire."
"You have few people in Sardis who did not wash their robes. They will walk with me in holy clothes,","Baitu oyina amabara make omu Sadi abatarasisire ebyokujwara byabu: kandi baligendera hamu nanyowe omu ngoye ezirukwera, baitu basemerire."
But Jesus was deeply troubled by this saying,"Baitu uwe yatuntura muno obwekigambo eki, netekerezxa okuramukya oku okukuli."
Thought about how wonderful it would be to him.,"Baitu uwe yatuntura muno obwekigambo eki, netekerezxa okuramukya oku okukuli."
And faith without faith is impossible to please God. Whoever comes to God must believe that he is not alive and that he will reward those who are looking for him.,"Kandi hataroho okuikiriza tikisoboka okumusimwa: baitu anyakuija hali Ruhanga, kimuhikirire okuikiriza ati Aroho, kandi ati Ahera abo abanyakumuse'ra."
That he will reward those who are looking for him.,"Kandi hataroho okuikiriza tikisoboka okumusimwa: baitu anyakuija hali Ruhanga, kimuhikirire okuikiriza ati Aroho, kandi ati Ahera abo abanyakumuse'ra."
"Some time later his wife Elizabeth became pregnant,","Kandi ebiro ebi obubyahinguireho mukaziwe Erisabesi yaba nenda: yayesereka amezi atano, nagamba ati"
She hid herself five months later.,"Kandi ebiro ebi obubyahinguireho mukaziwe Erisabesi yaba nenda: yayesereka amezi atano, nagamba ati"
"The next day the chief priests, the elders,","Kandi obubwakire nyenkya, abalemi babu nabakuru nabahandiki bakesoroleza Yerusalemu:"
The teachers of the Law gathered in Jerusalem,"Kandi obubwakire nyenkya, abalemi babu nabakuru nabahandiki bakesoroleza Yerusalemu:"
"At nine o'clock Jesus cried out in the sky, “It is already here! Are you talking enjoy this? What do you mean, Lord?”","Mu saha eyomwenda Yesu yayamuza iraka likoto, nagamba ati Eri, Eri, rama sabakasani? Ekimugambireho kiraha, Mukama wange?"
"At nine o'clock Jesus cried out in the sky, “It is already here! Are you talking love this? What do you mean, Lord?”","Mu saha eyomwenda Yesu yayamuza iraka likoto, nagamba ati Eri, Eri, rama sabakasani? Ekimugambireho kiraha, Mukama wange?"
"For we look at him who was made a little lower than the angels, Jesus, because of the pain of death crowned with glory and honor, so that by God's grace he might die for all.","baitu nturora ogu ayakozirwe okuburaho kake okuba nka bamaraika, nuwe Yesu, obwokubonabona okwokufa ajwaire ekondo eyekitinisa nokutinwa, nukwo omu mbabazi za Ruhanga aroze ha kufa habwantu bona."
"For we observe him who was made a little lower than the angels, Jesus, because of the pain of death crowned with glory and honor, so that by God's grace he might die for all.","baitu nturora ogu ayakozirwe okuburaho kake okuba nka bamaraika, nuwe Yesu, obwokubonabona okwokufa ajwaire ekondo eyekitinisa nokutinwa, nukwo omu mbabazi za Ruhanga aroze ha kufa habwantu bona."
"For we saw him who was made a little lower than the angels, Jesus, because of the pain of death crowned with glory and honor, so that by God's grace he might die for all.","baitu nturora ogu ayakozirwe okuburaho kake okuba nka bamaraika, nuwe Yesu, obwokubonabona okwokufa ajwaire ekondo eyekitinisa nokutinwa, nukwo omu mbabazi za Ruhanga aroze ha kufa habwantu bona."
"I was opposed by the church,",omu kwekamba nimpiganiza ekanisa. Omu kuhiki'ra kwomu biragiro numwo ndi.
I defended myself by being put right with the Law.,omu kwekamba nimpiganiza ekanisa. Omu kuhiki'ra kwomu biragiro numwo ndi.
But I understand that there will be a division among you when you meet in the church first.,"Baitu okubanza mali obumwesoroza omu kanisa, mpulireho okubaganizamu ekicweka."
But I learn that there will be a division among you when you meet in the church first.,"Baitu okubanza mali obumwesoroza omu kanisa, mpulireho okubaganizamu ekicweka."
But I do not know that there will be a division among you when you meet in the church first.,"Baitu okubanza mali obumwesoroza omu kanisa, mpulireho okubaganizamu ekicweka."
"If you have kept this to do, you will not be able to consume the Lord's Supper.","Nukwo obumuba mwesoroize obwekigambo kinu, tikisoboka okurya ebyokurya bya Mukama waitu:"
"If you have kept this to do, you will not be able to have the Lord's Supper.","Nukwo obumuba mwesoroize obwekigambo kinu, tikisoboka okurya ebyokurya bya Mukama waitu:"
"Pilate said to them, “What crime do you commit?”",Pirato yabagambira ati Kibi kiraha ekiyakozire. Baitu batoka muno ngu Mubambe ha muti.
"They shouted, “Crucify him!”",Pirato yabagambira ati Kibi kiraha ekiyakozire. Baitu batoka muno ngu Mubambe ha muti.
"This Jesus whom God raised from death was raised, and we are not all their children","Yesu ogu Ruhanga akamuhumbura, naitwe itwena tuli bakaisebo"
"This Jesus whom God raised from death was raised,","Yesu ogu Ruhanga akamuhumbura, naitwe itwena tuli bakaisebo"
We are all their children,"Yesu ogu Ruhanga akamuhumbura, naitwe itwena tuli bakaisebo"
"And as the scripture says, “There is no difference between God's gift","Kandi nkokukwaizire habwomu ayasisire, ekisembo tikulikwo: baitu omusango gukabaho obwomuntu omu okumusinga, baitu ekisembo kyembabazi kikabaho obwebyokusisa bingi okuihaho omusango."
The sin that has been committed by one man's sins.” But God's gift is much greater than the sin that has been forgiven.,"Kandi nkokukwaizire habwomu ayasisire, ekisembo tikulikwo: baitu omusango gukabaho obwomuntu omu okumusinga, baitu ekisembo kyembabazi kikabaho obwebyokusisa bingi okuihaho omusango."
Any town or family that divides itself into groups will not last very long.,"Baitu uwe yakenga ebitekerezo byabu, yabagambira ati Obukama bwona obunyakubaganizibwamu bwonka buhwaho, norubuga rwona rundi enju enyakubaganizibwa teriikaraho:"
"How glad are those who believe, because what the Lord has told them will come true!",Ayina omugisa nogu ayaikirize; baitu birihiki'ra ebi ebiyamugambirwe hali Mukama.
"How joyful are those who believe, because what the Lord has told them will come true!",Ayina omugisa nogu ayaikirize; baitu birihiki'ra ebi ebiyamugambirwe hali Mukama.
"How happy are those who believe,",Ayina omugisa nogu ayaikirize; baitu birihiki'ra ebi ebiyamugambirwe hali Mukama.
"I will obtain up and go to my Father and say to him, ‘Father, I have sinned against heaven and against you.","Ndaimuka, ndagenda hali isenyowe, ndimugambira nti, Tata, nsisire hali iguru nomu maiso gawe:"
"I will receive up and go to my Father and say to him, ‘Father, I have sinned against heaven and against you.","Ndaimuka, ndagenda hali isenyowe, ndimugambira nti, Tata, nsisire hali iguru nomu maiso gawe:"
"I will get up and go to my Father and say to him, ‘Father, he/she has sinned against heaven and against you.","Ndaimuka, ndagenda hali isenyowe, ndimugambira nti, Tata, nsisire hali iguru nomu maiso gawe:"
Anyone who hears the message about the Kingdom without knowing it comes comes from the Evil One,"Omuntu wena obwahu'ra ekigambo ekyobukama atarukukimanya, omubi aija, nasahura ekinyakusigirwe omu mutimagwe. Ogu nuwe asigirwe ha muhanda rubaju."
Takes away what is in his heart. This is what has been sown on the road.,"Omuntu wena obwahu'ra ekigambo ekyobukama atarukukimanya, omubi aija, nasahura ekinyakusigirwe omu mutimagwe. Ogu nuwe asigirwe ha muhanda rubaju."
"For what comes out of the mouth comes out of the heart,","Baitu ebituruka omu kanwa biruga omu mutima, nibyo bisisa omuntu."
What comes out of the mouth comes out of the heart.,"Baitu ebituruka omu kanwa biruga omu mutima, nibyo bisisa omuntu."
The Pharisees and all the Jewish people did not consume unless they washed their hands. They obeyed the Jewish authorities.,"Abafalisayo Nabayudaya bona, obubatanabaga muno omu byara byabu, tibaryaga, baitu bakwataga engeso ezabakuru:"
The Pharisees and all the Jewish people did not have unless they washed their hands. They obeyed the Jewish authorities.,"Abafalisayo Nabayudaya bona, obubatanabaga muno omu byara byabu, tibaryaga, baitu bakwataga engeso ezabakuru:"
"The bridegroom is the one who has the bride, but the bridegroom's friend is the one who stands up",Omugole nuwe muswezi: baitu enganjani yomuswezi ayeme'ra namuhu'ra asemererwa muno obwiraka ryomuswezi: okusemererwa kwange oku nukwo kuhuikirire.
Listens to the bridegroom's voice. This is how my joy is made complete.,Omugole nuwe muswezi: baitu enganjani yomuswezi ayeme'ra namuhu'ra asemererwa muno obwiraka ryomuswezi: okusemererwa kwange oku nukwo kuhuikirire.
"Just as you, Father, are in me and I in you, and they are not in us. The world believes that you sent me.","Nka iwe, Isenyowe, okwoli omuli nyowe, nanyowe omuliwe, kandi nabo baikale omulitwe: ensi ikirize niwe wantumire."
"The disciples did just as Jesus had told them,",Abegeswa bakora nka Yesu okuyabagambire; batekaniza Okuhingurwaho.
They prepared the Passover meal.,Abegeswa bakora nka Yesu okuyabagambire; batekaniza Okuhingurwaho.
The second most important commandment is this: ‘Love your neighbor as you cherish yourself.’ There is no other commandment more important than these.,Ekyakabiri nkinu. Gonza omutahi wawe bkokweyegonza wenka. Busaho kiragiro kindi ekirukukira ebi.
The second most important commandment is this: ‘Love your neighbor as you care for yourself.’ There is no other commandment more important than these.,Ekyakabiri nkinu. Gonza omutahi wawe bkokweyegonza wenka. Busaho kiragiro kindi ekirukukira ebi.
"But when Governor Herod heard about Herodias, his brother's wife,","baitu Herode, omunyoro omukuru, obuyamuhanire obwa Herodiya mukazi womugenziwe Firipo, nobwebibi byona Herode ebiyakozire,"
"All the other sins committed by Herod,","baitu Herode, omunyoro omukuru, obuyamuhanire obwa Herodiya mukazi womugenziwe Firipo, nobwebibi byona Herode ebiyakozire,"
"I can assure you that they have a deep desire to serve God, but not merely to understand.","Baitu ndi kaiso wabu nti bayina okwekamba habwa Ruhanga, baitu tikuli kwomu kumanya."
"I can assure you that they have a deep desire to serve God, but not merely to learn.","Baitu ndi kaiso wabu nti bayina okwekamba habwa Ruhanga, baitu tikuli kwomu kumanya."
"I can assure you that they have a deep desire to serve God,","Baitu ndi kaiso wabu nti bayina okwekamba habwa Ruhanga, baitu tikuli kwomu kumanya."
"But you, my friends, are not in the darkness, but in the light of the day. You are enjoy a thief in the night.","Baitu inywe, bene baitu, timuli omu muirima, ekiro eki okubatangisa nkomusuma:"
"But you, my friends, are not in the darkness, but in the light of the day. You are love a thief in the night.","Baitu inywe, bene baitu, timuli omu muirima, ekiro eki okubatangisa nkomusuma:"
"But you, my friends, are not in the darkness,","Baitu inywe, bene baitu, timuli omu muirima, ekiro eki okubatangisa nkomusuma:"
Don't you realize that what goes into your mouth goes into your stomach,"Timurukwetegereza ngu ekinyakutaha omu kanwa, kigenda munda, kinagwa aheru?"
Then goes out of your body?,"Timurukwetegereza ngu ekinyakutaha omu kanwa, kigenda munda, kinagwa aheru?"
"Or if he asks for an egg, he will provide him a scorpion.","rundi obwalisaba ihuli, alimuha orunaku?"
"Or if he asks for an egg, he will offer him a scorpion.","rundi obwalisaba ihuli, alimuha orunaku?"
"Or if he asks for an egg, he will not give him a scorpion.","rundi obwalisaba ihuli, alimuha orunaku?"
"Jesus said to them, “Watch out for yourselves all the desires you need, but not only for your life which you want to possess.”",Yabagambira ati Mwerinde okwegomba kwona: baitu obwomezi bwomuntu tiriri itungorye eryayinaryo.
"Jesus said to them, “Watch out for yourselves all the desires you desire, but not only for your life which you want to possess.”",Yabagambira ati Mwerinde okwegomba kwona: baitu obwomezi bwomuntu tiriri itungorye eryayinaryo.
Not only for your life which you want to possess.”,Yabagambira ati Mwerinde okwegomba kwona: baitu obwomezi bwomuntu tiriri itungorye eryayinaryo.
"They threw Jesus' head at the tomb and handed the kid over to the girl, and she took him to her mother.","Baleta omutwegwe omu rucuba, baguha omuisiki: yaguletera nyina."
"They threw Jesus' head at the tomb and handed the young one over to the girl, and she took him to her mother.","Baleta omutwegwe omu rucuba, baguha omuisiki: yaguletera nyina."
"On the first day of the week, if any of you have listened to your wife's voice as you might, you will not let things obtain started when I come.","Ha kiro kyokubanza omu biro musanju, omuntu wena ayahu'lege omukaye nkokwasobora, ebintu bitasorozebwa obundiija."
"On the first day of the week, if any of you have listened to your wife's voice as you might, you will not let things receive started when I come.","Ha kiro kyokubanza omu biro musanju, omuntu wena ayahu'lege omukaye nkokwasobora, ebintu bitasorozebwa obundiija."
"On the first day of the week, if any of you have listened to your wife's voice as you might, you will not let things get started when I came.","Ha kiro kyokubanza omu biro musanju, omuntu wena ayahu'lege omukaye nkokwasobora, ebintu bitasorozebwa obundiija."
And now I understand that God will give you whatever you ask for.,"Kandi hati bunu manyire byona ebyorasaba Ruhanga, ruhanga arakuha."
